"Row ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Category","Sub-Category","Sales","Quantity","Discount","Profit"
"7571","12/5/2011","12/10/2011","Standard Class","RL-19615","Rob Lucas","Consumer","United States","Los Angeles","California","90045","West","Office Supplies","Fasteners","15","3","0","7.2"
"7572","10/21/2011","10/26/2011","Standard Class","FH-14275","Frank Hawley","Corporate","United States","Newport News","Virginia","23602","South","Office Supplies","Storage","194.7","5","0","9.735"
"7573","10/21/2011","10/26/2011","Standard Class","FH-14275","Frank Hawley","Corporate","United States","Newport News","Virginia","23602","South","Furniture","Tables","591.32","4","0","112.3508"
"7574","10/21/2011","10/26/2011","Standard Class","FH-14275","Frank Hawley","Corporate","United States","Newport News","Virginia","23602","South","Office Supplies","Art","2.84","1","0","0.8804"
"7575","12/8/2012","12/12/2012","Standard Class","YS-21880","Yana Sorensen","Corporate","United States","Los Angeles","California","90036","West","Office Supplies","Storage","221.96","2","0","4.4392"
"7576","12/8/2012","12/12/2012","Standard Class","YS-21880","Yana Sorensen","Corporate","United States","Los Angeles","California","90036","West","Technology","Accessories","236","4","0","40.12"
"7577","11/2/2011","11/7/2011","Second Class","SW-20755","Steven Ward","Corporate","United States","Seattle","Washington","98115","West","Technology","Accessories","41.94","2","0","15.0984"
"7578","11/2/2011","11/7/2011","Second Class","SW-20755","Steven Ward","Corporate","United States","Seattle","Washington","98115","West","Technology","Phones","52.792","1","0.2","4.6193"
"7579","12/19/2013","12/22/2013","First Class","PN-18775","Parhena Norris","Home Office","United States","Omaha","Nebraska","68104","Central","Furniture","Chairs","563.94","3","0","112.788"
"7580","11/23/2012","11/27/2012","Second Class","AT-10735","Annie Thurman","Consumer","United States","Morristown","New Jersey","7960","East","Office Supplies","Appliances","2625.12","8","0","735.0336"
"7581","11/23/2012","11/27/2012","Second Class","AT-10735","Annie Thurman","Consumer","United States","Morristown","New Jersey","7960","East","Office Supplies","Art","17.94","3","0","4.485"
"7582","8/13/2012","8/16/2012","First Class","EJ-13720","Ed Jacobs","Consumer","United States","Philadelphia","Pennsylvania","19143","East","Office Supplies","Storage","422.856","3","0.2","15.8571"
"7583","4/16/2012","4/21/2012","Standard Class","DM-13345","Denise Monton","Corporate","United States","New York City","New York","10024","East","Furniture","Chairs","127.764","2","0.1","2.8392"
"7584","3/21/2011","3/25/2011","Standard Class","KH-16690","Kristen Hastings","Corporate","United States","Springfield","Virginia","22153","South","Technology","Phones","3499.93","7","0","909.9818"
"7585","3/21/2011","3/25/2011","Standard Class","KH-16690","Kristen Hastings","Corporate","United States","Springfield","Virginia","22153","South","Office Supplies","Labels","14.4","5","0","6.624"
"7586","3/21/2011","3/25/2011","Standard Class","KH-16690","Kristen Hastings","Corporate","United States","Springfield","Virginia","22153","South","Office Supplies","Paper","122.97","3","0","60.2553"
"7587","3/21/2011","3/25/2011","Standard Class","KH-16690","Kristen Hastings","Corporate","United States","Springfield","Virginia","22153","South","Office Supplies","Art","9.32","4","0","2.7028"
"7588","3/21/2011","3/25/2011","Standard Class","KH-16690","Kristen Hastings","Corporate","United States","Springfield","Virginia","22153","South","Office Supplies","Binders","122.94","3","0","59.0112"
"7589","11/17/2014","11/23/2014","Standard Class","MB-18085","Mick Brown","Consumer","United States","Roseville","California","95661","West","Furniture","Furnishings","17.31","3","0","5.193"
"7590","9/25/2012","9/29/2012","Standard Class","DK-12895","Dana Kaydos","Consumer","United States","Rockford","Illinois","61107","Central","Office Supplies","Art","128.744","7","0.2","12.8744"
"7591","9/6/2013","9/10/2013","Standard Class","DB-13210","Dean Braden","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Furniture","Furnishings","58.248","9","0.2","11.6496"
"7592","9/6/2013","9/10/2013","Standard Class","DB-13210","Dean Braden","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Furniture","Chairs","71.246","2","0.3","-19.3382"
"7593","9/6/2013","9/10/2013","Standard Class","DB-13210","Dean Braden","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Office Supplies","Art","7.872","3","0.2","0.5904"
"7594","9/6/2013","9/10/2013","Standard Class","DB-13210","Dean Braden","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Furniture","Chairs","887.271","3","0.3","-63.3765"
"7595","4/21/2014","4/25/2014","Standard Class","CV-12295","Christina VanderZanden","Consumer","United States","Detroit","Michigan","48234","Central","Office Supplies","Binders","146.86","7","0","70.4928"
"7596","4/21/2014","4/25/2014","Standard Class","CV-12295","Christina VanderZanden","Consumer","United States","Detroit","Michigan","48234","Central","Office Supplies","Binders","36.56","4","0","18.28"
"7597","6/15/2012","6/19/2012","Standard Class","GK-14620","Grace Kelly","Corporate","United States","Los Angeles","California","90004","West","Technology","Phones","225.576","3","0.2","22.5576"
"7598","9/17/2011","9/22/2011","Standard Class","JA-15970","Joseph Airdo","Consumer","United States","Springfield","Oregon","97477","West","Office Supplies","Art","5.248","2","0.2","0.4592"
"7599","9/17/2011","9/22/2011","Standard Class","JA-15970","Joseph Airdo","Consumer","United States","Springfield","Oregon","97477","West","Office Supplies","Art","38.256","3","0.2","4.782"
"7600","9/17/2011","9/22/2011","Standard Class","JA-15970","Joseph Airdo","Consumer","United States","Springfield","Oregon","97477","West","Office Supplies","Paper","40.24","5","0.2","13.078"
"7601","9/17/2011","9/22/2011","Standard Class","JA-15970","Joseph Airdo","Consumer","United States","Springfield","Oregon","97477","West","Technology","Machines","29.925","5","0.7","-21.945"
"7602","9/17/2011","9/22/2011","Standard Class","JA-15970","Joseph Airdo","Consumer","United States","Springfield","Oregon","97477","West","Office Supplies","Paper","148.704","6","0.2","46.47"
"7603","9/17/2011","9/22/2011","Standard Class","JA-15970","Joseph Airdo","Consumer","United States","Springfield","Oregon","97477","West","Technology","Accessories","55.92","10","0.2","16.776"
"7604","7/9/2013","7/13/2013","Standard Class","TH-21115","Thea Hudgings","Corporate","United States","Providence","Rhode Island","2908","East","Office Supplies","Paper","12.96","2","0","6.2208"
"7605","5/28/2013","6/1/2013","Standard Class","BS-11665","Brian Stugart","Consumer","United States","Chicago","Illinois","60623","Central","Furniture","Furnishings","25.176","3","0.6","-33.3582"
"7606","5/28/2013","6/1/2013","Standard Class","BS-11665","Brian Stugart","Consumer","United States","Chicago","Illinois","60623","Central","Furniture","Furnishings","5.584","2","0.6","-1.6752"
"7607","5/28/2013","6/1/2013","Standard Class","BS-11665","Brian Stugart","Consumer","United States","Chicago","Illinois","60623","Central","Office Supplies","Storage","1297.368","9","0.2","97.3026"
"7608","12/25/2014","12/28/2014","First Class","NS-18505","Neola Schneider","Consumer","United States","Dallas","Texas","75220","Central","Office Supplies","Storage","264.32","2","0.2","19.824"
"7609","5/4/2014","5/8/2014","Standard Class","MK-18160","Mike Kennedy","Consumer","United States","San Francisco","California","94122","West","Office Supplies","Paper","25.92","4","0","12.4416"
"7610","5/4/2014","5/8/2014","Standard Class","MK-18160","Mike Kennedy","Consumer","United States","San Francisco","California","94122","West","Office Supplies","Art","22.96","7","0","6.6584"
"7611","2/23/2011","2/25/2011","First Class","SA-20830","Sue Ann Reed","Consumer","United States","Moreno Valley","California","92553","West","Office Supplies","Paper","19.44","3","0","9.3312"
"7612","2/8/2012","2/11/2012","First Class","BH-11710","Brosina Hoffman","Consumer","United States","Garden City","Kansas","67846","Central","Office Supplies","Paper","9.54","2","0","4.293"
"7613","2/8/2012","2/11/2012","First Class","BH-11710","Brosina Hoffman","Consumer","United States","Garden City","Kansas","67846","Central","Office Supplies","Fasteners","5.81","1","0","1.8011"
"7614","2/8/2012","2/11/2012","First Class","BH-11710","Brosina Hoffman","Consumer","United States","Garden City","Kansas","67846","Central","Office Supplies","Art","5.76","2","0","1.728"
"7615","8/24/2012","8/28/2012","Second Class","SC-20380","Shahid Collister","Consumer","United States","New York City","New York","10035","East","Furniture","Furnishings","14.91","3","0","4.6221"
"7616","11/30/2011","12/4/2011","Standard Class","RF-19345","Randy Ferguson","Corporate","United States","Orlando","Florida","32839","South","Office Supplies","Binders","6.642","9","0.7","-4.428"
"7617","12/11/2013","12/17/2013","Standard Class","CM-12235","Chris McAfee","Consumer","United States","Watertown","New York","13601","East","Office Supplies","Paper","18.54","2","0","8.7138"
"7618","12/11/2013","12/17/2013","Standard Class","CM-12235","Chris McAfee","Consumer","United States","Watertown","New York","13601","East","Office Supplies","Binders","679.96","5","0.2","220.987"
"7619","10/28/2014","10/30/2014","First Class","JM-15655","Jim Mitchum","Corporate","United States","Los Angeles","California","90032","West","Furniture","Tables","189.576","1","0.2","9.4788"
"7620","10/28/2014","10/30/2014","First Class","JM-15655","Jim Mitchum","Corporate","United States","Los Angeles","California","90032","West","Technology","Phones","71.96","5","0.2","7.196"
"7621","11/25/2011","11/29/2011","Standard Class","RB-19435","Richard Bierner","Consumer","United States","Los Angeles","California","90004","West","Technology","Phones","539.92","5","0.2","47.243"
"7622","11/25/2011","11/29/2011","Standard Class","RB-19435","Richard Bierner","Consumer","United States","Los Angeles","California","90004","West","Furniture","Chairs","725.344","4","0.2","54.4008"
"7623","11/25/2011","11/29/2011","Standard Class","RB-19435","Richard Bierner","Consumer","United States","Los Angeles","California","90004","West","Office Supplies","Art","7.44","3","0","2.604"
"7624","7/14/2011","7/20/2011","Standard Class","SS-20515","Shirley Schmidt","Home Office","United States","Newark","Delaware","19711","East","Office Supplies","Appliances","39.48","1","0","11.0544"
"7625","5/23/2012","5/27/2012","Second Class","NM-18445","Nathan Mautz","Home Office","United States","Detroit","Michigan","48234","Central","Office Supplies","Appliances","850.5","5","0.1","245.7"
"7626","5/23/2012","5/27/2012","Second Class","NM-18445","Nathan Mautz","Home Office","United States","Detroit","Michigan","48234","Central","Furniture","Furnishings","75.33","9","0","19.5858"
"7627","11/21/2012","11/23/2012","Second Class","EM-14095","Eudokia Martin","Corporate","United States","Phoenix","Arizona","85023","West","Office Supplies","Appliances","325.632","6","0.2","28.4928"
"7628","11/21/2012","11/23/2012","Second Class","EM-14095","Eudokia Martin","Corporate","United States","Phoenix","Arizona","85023","West","Technology","Accessories","23.344","2","0.2","-1.459"
"7629","11/21/2012","11/23/2012","Second Class","EM-14095","Eudokia Martin","Corporate","United States","Phoenix","Arizona","85023","West","Office Supplies","Labels","16.52","5","0.2","5.369"
"7630","3/30/2011","4/1/2011","First Class","MP-17470","Mark Packer","Home Office","United States","Brownsville","Texas","78521","Central","Office Supplies","Envelopes","335.72","5","0.2","113.3055"
"7631","3/30/2011","4/1/2011","First Class","MP-17470","Mark Packer","Home Office","United States","Brownsville","Texas","78521","Central","Technology","Phones","251.944","7","0.2","88.1804"
"7632","3/30/2011","4/1/2011","First Class","MP-17470","Mark Packer","Home Office","United States","Brownsville","Texas","78521","Central","Furniture","Chairs","127.302","7","0.3","-9.093"
"7633","12/30/2014","1/2/2015","Second Class","KH-16360","Katherine Hughes","Consumer","United States","Louisville","Kentucky","40214","South","Furniture","Chairs","1207.84","8","0","314.0384"
"7634","12/30/2014","1/2/2015","Second Class","KH-16360","Katherine Hughes","Consumer","United States","Louisville","Kentucky","40214","South","Office Supplies","Binders","12.53","1","0","5.8891"
"7635","12/30/2014","1/2/2015","Second Class","KH-16360","Katherine Hughes","Consumer","United States","Louisville","Kentucky","40214","South","Office Supplies","Art","34.58","1","0","10.0282"
"7636","12/30/2014","1/2/2015","Second Class","KH-16360","Katherine Hughes","Consumer","United States","Louisville","Kentucky","40214","South","Furniture","Chairs","300.98","1","0","87.2842"
"7637","12/30/2014","1/2/2015","Second Class","KH-16360","Katherine Hughes","Consumer","United States","Louisville","Kentucky","40214","South","Furniture","Chairs","258.75","3","0","77.625"
"7638","3/3/2014","3/9/2014","Standard Class","DB-13555","Dorothy Badders","Corporate","United States","Newark","Delaware","19711","East","Office Supplies","Art","59.52","3","0","15.4752"
"7639","3/3/2014","3/9/2014","Standard Class","DB-13555","Dorothy Badders","Corporate","United States","Newark","Delaware","19711","East","Office Supplies","Envelopes","57.96","7","0","27.2412"
"7640","3/3/2014","3/9/2014","Standard Class","DB-13555","Dorothy Badders","Corporate","United States","Newark","Delaware","19711","East","Furniture","Bookcases","441.96","2","0","101.6508"
"7641","3/3/2014","3/9/2014","Standard Class","DB-13555","Dorothy Badders","Corporate","United States","Newark","Delaware","19711","East","Office Supplies","Paper","68.04","6","0","33.3396"
"7642","10/7/2013","10/8/2013","First Class","LB-16795","Laurel Beltran","Home Office","United States","Pueblo","Colorado","81001","West","Technology","Machines","703.71","6","0.7","-938.28"
